ReferenceDay,Year,Month,Day,Hour,Minute,Second,BMRLabel,PFlux,PArea,PLatitude,PLongitude,PpixelAvgRadius,NFlux,NArea,NLatitude,NLongitude,NpixelAvgRadius,R,LeadingPolarity,DayAfterChrist,FRACYEAR,PlotSize,BMRLatitude,BMRLongitude,BMRArea,BMRFlux,Flux_cut,Tilt_rel,Tilt_abs,HH_22n,AH_22n,HH_22s,AH_22s,HH_23n,AH_23n,HH_23s,AH_23s,Cycle22n,Cycle22s,Cycle23n,Cycle23s,Hale,AntiHale
1065,1992,12,1,16,24,36,332,8.36e+21,2.83e+19,20.295,-24.859,1.8943,-1.78e+22,5.46e+19,20.253,-16.729,2.6345,7.6253,-1,728000.0,1992.9,91.04943712072031,20.274,-20.794,4.145e+19,2.616e+22,True,-0.3155387673061161,179.68446123269388,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1060,1992,11,26,16,16,32,334,1.1e+22,4.18e+19,-18.799,-25.378,2.6976,-1.12e+22,5.5e+19,-18.07,-30.975,3.4463,5.3592,1,728000.0,1992.9,98.38699100999077,-18.4345,-28.1765,4.84e+19,2.22e+22,True,-7.817461590740759,-7.817461590740759,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1062,1992,11,28,16,11,8,336,4.11e+21,1.93e+19,-5.3846,-55.106,1.6179,-5.22e+21,2.08e+19,-2.8523,-57.885,1.5402,3.7548,1,728000.0,1992.9,63.324560795950255,-4.11845,-56.4955,2.005e+19,9.33e+21,True,-42.4143917715767,-42.4143917715767,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1070,1992,12,6,18,23,19,345,1.31e+21,6.93e+18,8.3034,-108.59,1.0355,-1.27e+21,8.19e+18,7.0799,-106.39,1.0659,2.4962,-1,728000.0,1992.9,38.88444419044716,7.69165,-107.49,7.56e+18,2.58e+21,False,-29.30050899905896,150.69949100094104,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1070,1992,12,6,18,23,19,346,7.48e+21,3.75e+19,-15.377,-146.57,2.8316,-5.09e+21,8.37e+18,-17.123,-155.45,0.93574,8.7053,1,728000.0,1992.9,67.72739475278819,-16.25,-151.01,2.2935e+19,1.257e+22,True,11.574324184761847,11.574324184761847,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1080,1992,12,16,16,32,27,347,4.67e+22,1.17e+20,-17.143,167.34,4.0614,-2.37e+22,8.31e+19,-19.639,158.08,3.6117,9.1355,1,728000.0,1993.0,141.45670715805596,-18.391,162.71,1.0005e+20,7.04e+22,True,15.85742782472783,15.85742782472783,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1079,1992,12,15,16,17,3,348,3.49e+22,6.2e+19,-5.667000000000001,178.39,2.6723,-1.71e+22,4.08e+19,-5.9088,172.79,2.2615,5.572,1,728000.0,1993.0,101.3903348450926,-5.7879000000000005,175.58999999999995,5.14e+19,5.2e+22,True,2.485067198796039,2.485067198796039,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1073,1992,12,9,16,38,33,349,2.14e+21,8.93e+18,-21.602,-166.39,1.0052,-7.16e+21,3.73e+19,-22.572,-162.84,3.0474,3.4381,-1,728000.0,1992.9,67.9926466612383,-22.087,-164.615,2.3115e+19,9.3e+21,True,-16.429706046632653,163.57029395336735,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1073,1992,12,9,16,38,33,350,1.49e+22,2.74e+19,-7.9509,138.73,2.055,-2.99e+22,5.39e+19,-7.1973,134.72,2.7428,4.0463,1,728000.0,1992.9,90.1665126307988,-7.5741,136.725,4.065e+19,4.48e+22,True,-10.734974841535918,-10.734974841535918,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1073,1992,12,9,16,38,33,351,1.78e+22,4.26e+19,10.689,133.62,2.5731,-3.6e+21,5.06e+18,8.8707,140.44,0.7215699999999999,6.9619,-1,728000.0,1992.9,69.03622237637282,9.77985,137.03,2.383e+19,2.14e+22,True,-15.138650962566334,164.86134903743363,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1075,1992,12,11,15,56,35,352,1.92e+21,1.16e+19,-4.4879,144.52,1.4639,-3.45e+21,1.89e+19,3.3543,148.51,1.8836,8.7969,-1,728000.0,1992.9,55.22680508593631,-0.5668,146.515,1.525e+19,5.37e+21,True,63.03478737203589,-116.9652126279641,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1078,1992,12,14,16,23,28,353,8.04e+21,3.98e+19,-11.781,112.89,2.3537,-5.49e+21,2.41e+19,-11.95,108.37,1.7041,4.4257,1,728000.0,1993.0,79.93747556684536,-11.8655,110.63,3.195e+19,1.353e+22,True,2.18796254054607,2.18796254054607,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1081,1992,12,17,17,27,45,354,2.43e+21,1.04e+19,-32.398,94.349,1.1061,-6.2e+21,2.14e+19,-32.329,89.82,1.676,3.8263,1,728000.0,1993.0,56.391488719486745,-32.3635,92.0845,1.59e+19,8.63e+21,True,-1.0333220722044196,-1.0333220722044196,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1080,1992,12,16,16,32,27,355,5.09e+21,2.83e+19,-25.524,72.477,2.76,-4.85e+21,2.57e+19,-22.258000000000003,67.383,2.5682,5.6874,1,728000.0,1993.0,73.48469228349535,-23.891,69.93,2.7e+19,9.94e+21,True,-35.03927089259299,-35.03927089259299,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1087,1992,12,23,16,8,1,356,4.27e+21,1.87e+19,-7.8041,61.462,2.1679,-3.66e+21,1.41e+19,-6.7079,53.756,1.9334,7.7222,1,728000.0,1993.0,57.27128425310541,-7.256,57.609,1.64e+19,7.93e+21,True,-8.160647952436168,-8.160647952436168,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1081,1992,12,17,17,27,45,357,7.79e+21,1.75e+19,-9.2874,127.68,1.4836,-6.5e+21,1.41e+19,-10.938,124.32,1.2939,3.6981,1,728000.0,1993.0,56.21387729022079,-10.1127,126.0,1.58e+19,1.429e+22,True,26.519304420104373,26.519304420104373,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1082,1992,12,18,18,2,14,358,3.3e+21,6.12e+18,-11.906,19.183,0.80892,-9.46e+21,3.33e+19,-14.341,14.57,2.5335,5.1093,1,728000.0,1993.0,62.78534860936905,-13.1235,16.8765,1.971e+19,1.2759999999999998e+22,True,28.45821631821041,28.45821631821041,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1085,1992,12,21,16,7,36,359,5.74e+21,1.81e+19,25.448,-22.732,1.5363,-4.01e+21,1.4e+19,24.515,-15.401,1.5519999999999998,6.7093,-1,728000.0,1993.0,56.65686189686118,24.9815,-19.0665,1.605e+19,9.75e+21,True,-7.992272975565834,172.0077270244342,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1085,1992,12,21,16,7,36,361,1.83e+22,3.85e+19,-8.3783,4.2119,2.5234,-2.26e+22,5.96e+19,-9.3495,-0.37249,2.905,4.6325,1,728000.0,1993.0,99.04544411531508,-8.863900000000001,1.919705,4.905e+19,4.09e+22,True,12.101565763187445,12.101565763187445,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1085,1992,12,21,16,7,36,362,2.96e+21,1.39e+19,-27.828000000000003,68.242,1.6395,-1.38e+21,6.96e+18,-23.033,63.31100000000001,1.0495,6.5422,1,728000.0,1993.0,45.67274898667695,-25.4305,65.7765,1.043e+19,4.34e+21,True,-47.11647823520859,-47.11647823520859,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1087,1992,12,23,16,8,1,366,6.1e+21,1.88e+19,-8.4772,48.92100000000001,1.8822,-3.44e+21,1.46e+19,-6.306,45.349,2.0446,4.1545,1,728000.0,1993.0,57.79273310719955,-7.3916,47.135000000000005,1.67e+19,9.54e+21,True,-31.50547311861917,-31.50547311861917,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1087,1992,12,23,16,8,1,368,3.13e+21,1.5e+19,8.1632,-14.924,1.7486,-1.81e+21,8.48e+18,7.6139,-10.982,1.1531,3.9436,-1,728000.0,1993.0,48.45616575834287,7.88855,-12.953,1.174e+19,4.94e+21,True,-8.007636201191046,171.99236379880898,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1090,1992,12,26,16,20,13,369,7.39e+20,4.73e+18,-4.9405,-43.50899999999999,0.7420800000000001,-6.15e+20,3.33e+18,-4.8419,-45.743,0.6009399999999999,2.2285,1,728000.0,1993.0,28.390139133156783,-4.8912,-44.626,4.03e+18,1.354e+21,False,-2.536395451199497,-2.536395451199497,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1090,1992,12,26,16,20,13,370,2.17e+21,1.2e+19,-13.869000000000002,-29.842,1.5541,-1.71e+21,1.06e+19,-10.419,-35.295,1.6148,6.3493,1,728000.0,1993.0,47.53945729601885,-12.144000000000002,-32.5685,1.13e+19,3.88e+21,True,-32.909387686167136,-32.909387686167136,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1096,1993,1,1,16,57,15,372,8.43e+21,2.73e+19,3.217,-47.404,2.0533,-1.3e+22,2.09e+19,4.3535,-42.473,1.6139,5.0503,-1,728000.0,1993.0,69.42621983083913,3.78525,-44.9385,2.41e+19,2.143e+22,True,13.006328057131675,-166.99367194286833,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1096,1993,1,1,16,57,15,373,1.71e+22,4.48e+19,-13.057,-45.435,2.779,-5.03e+21,1.79e+19,-14.508,-55.379,1.9602,9.7651,1,728000.0,1993.0,79.18333157931662,-13.7825,-50.407,3.135e+19,2.213e+22,True,8.544385611745593,8.544385611745593,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1090,1992,12,26,16,20,13,374,3.47e+21,2.03e+19,20.907,-26.41,2.1751,-1.07e+22,5.19e+19,16.652,-11.798,3.0827,14.466,-1,728000.0,1993.0,84.970583144992,18.7795,-19.104,3.61e+19,1.4170000000000002e+22,True,-17.09647395470803,162.90352604529198,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1099,1993,1,4,16,29,14,376,1.01e+22,3.76e+19,-21.184,0.8199999999999932,3.1957,-7.81e+21,3.44e+19,-25.212,-3.2299999999999898,2.2402,5.4798,1,728000.0,1993.0,84.8528137423857,-23.198,-1.2049999999999983,3.6e+19,1.7909999999999998e+22,True,47.25683556766408,47.25683556766408,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1099,1993,1,4,16,29,14,377,9.11e+21,1.99e+19,-5.0360000000000005,4.110000000000014,1.5826,-7.16e+21,3.48e+19,-6.3974,-0.4799999999999897,2.4936,4.7674,1,728000.0,1993.0,73.95944834840239,-5.7167,1.815000000000012,2.735e+19,1.627e+22,True,16.598466440403936,16.598466440403936,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1099,1993,1,4,16,29,14,378,1.14e+22,2.44e+19,-7.4062,-88.583,1.7638,-5.26e+21,1.38e+19,-8.446,-93.781,1.5201,5.2522,1,728000.0,1993.0,61.806148561449774,-7.9261,-91.182,1.91e+19,1.666e+22,True,11.418308518720092,11.418308518720092,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1107,1993,1,12,20,7,44,379,6.15e+21,2.52e+19,8.007,115.34,1.8466,-5.68e+21,2.67e+19,6.6094,119.53,1.8847,4.3848,-1,728000.0,1993.0,72.04165461731151,7.308199999999999,117.435,2.595e+19,1.183e+22,True,-18.58717480363813,161.4128251963619,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1107,1993,1,12,20,7,44,380,2.58e+21,1.07e+19,6.1552,130.9,1.491,-3.2e+21,1.25e+19,5.5257,134.25,1.3717,3.3893,-1,728000.0,1993.0,48.16637831516918,5.84045,132.575,1.16e+19,5.78e+21,True,-10.696625241850615,169.3033747581494,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1107,1993,1,12,20,7,44,382,2.5e+21,1.25e+19,-9.8758,139.48,1.5653,-6.58e+21,3.04e+19,-13.128,129.78,2.7032,10.042,1,728000.0,1993.0,65.49809157525125,-11.5019,134.63,2.145e+19,9.08e+21,True,18.88834930064068,18.88834930064068,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1115,1993,1,20,16,45,49,383,7.93e+21,3.06e+19,-12.153,20.069000000000003,2.4302,-2.15e+21,7.9e+18,-13.823,17.382,1.0046,3.1053,1,728000.0,1993.1,62.048368229954285,-12.988,18.725500000000004,1.925e+19,1.008e+22,True,32.53088913607482,32.53088913607482,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1119,1993,1,24,16,26,23,384,3.16e+21,1.15e+19,17.429000000000002,-7.6075,1.5574,-9.48e+21,1.72e+19,14.39,-2.5625,1.794,5.7242,-1,728000.0,1993.1,53.57238094391549,15.9095,-5.085,1.435e+19,1.264e+22,True,-32.061843629712826,147.9381563702872,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1115,1993,1,20,16,45,49,385,1.27e+22,4.25e+19,-14.16,-47.385,2.9801,-1.76e+22,5.69e+19,-14.873,-55.869,3.388,8.2432,1,728000.0,1993.1,99.69954864491612,-14.5165,-51.627,4.97e+19,3.03e+22,True,4.961520928765622,4.961520928765622,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1117,1993,1,22,16,25,52,386,4.04e+21,2.57e+19,0.55094,-12.028,4.1922,-1.38e+21,8.67e+18,6.5047,-9.728,1.0803,6.3805,-1,728000.0,1993.1,58.62593282839941,3.52782,-10.878,1.7185e+19,5.42e+21,True,68.91443537610793,-111.08556462389208,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1118,1993,1,23,16,36,26,388,3.03e+21,8.16e+18,-6.8909,-83.76799999999999,1.0807,-3.94e+21,1.34e+19,-7.5452,-88.60799999999999,1.9337,4.8456,1,728000.0,1993.1,46.4327470649756,-7.21805,-86.18799999999999,1.078e+19,6.97e+21,True,7.759664595432539,7.759664595432539,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1120,1993,1,25,16,50,11,389,1.78e+21,7.95e+18,17.782,-44.324,1.1623,-1.43e+21,6.19e+18,17.08,-40.844,0.8390700000000001,3.3935,-1,728000.0,1993.1,37.60319135392633,17.430999999999997,-42.584,7.07e+18,3.21e+21,True,-11.938421038374832,168.06157896162517,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1124,1993,1,29,16,54,30,390,1.02e+22,2.06e+19,-12.02,-65.438,1.5353,-6.13e+21,1.54e+19,-12.495,-69.342,1.3665,3.8436,1,728000.0,1993.1,60.0,-12.2575,-67.39,1.8e+19,1.633e+22,True,7.097284841824061,7.097284841824061,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1127,1993,2,1,17,4,57,391,1.24e+22,5.72e+19,-16.283,-168.46,3.2346,-6.97e+21,3.32e+19,-16.486,-174.09,2.25,5.4111,1,728000.0,1993.1,95.0789145920377,-16.384500000000003,-171.275,4.52e+19,1.937e+22,True,2.152338576810177,2.152338576810177,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1128,1993,2,2,16,45,5,392,3.6e+21,2.05e+19,-20.997,1.6500000000000057,2.0481,-2.19e+21,1.31e+19,-16.009,-1.5200000000000102,1.56,5.8196,1,728000.0,1993.1,57.96550698475776,-18.503,0.0649999999999977,1.68e+19,5.79e+21,True,-58.923761464025965,-58.923761464025965,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1128,1993,2,2,16,45,5,393,4.18e+21,2.53e+19,-5.662000000000001,-172.9,2.2326,-1.18e+21,8.24e+18,-5.0961,-179.2,1.4955,6.3013,1,728000.0,1993.1,57.91372894228104,-5.37905,-176.05,1.677e+19,5.36e+21,True,-5.155422110114848,-5.155422110114848,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1133,1993,2,7,16,30,20,394,5.63e+21,1.8e+19,5.3152,163.1,1.5859,-7.67e+21,3.02e+19,2.8693,168.4,2.3843,5.8236,-1,728000.0,1993.1,69.42621983083913,4.09225,165.75,2.41e+19,1.33e+22,True,-24.828572716970697,155.17142728302932,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1129,1993,2,3,16,34,36,396,3.81e+22,9.57e+19,14.681,117.98,3.5287,-3.9e+22,4.35e+19,14.669,123.07,2.2726,4.9258,-1,728000.0,1993.1,117.983049630021,14.675,120.525,6.96e+19,7.710000000000001e+22,True,-0.1396332536065183,179.86036674639348,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1133,1993,2,7,16,30,20,397,2.39e+21,6.6e+18,15.042,-2.9099999999999966,0.9037,-4.7e+21,1.67e+19,15.349,1.0999999999999943,1.4264,3.8863,-1,728000.0,1993.1,48.27007354458868,15.1955,-0.9050000000000012,1.165e+19,7.09e+21,True,4.535905670590856,-175.46409432940914,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1137,1993,2,11,15,0,55,398,5.96e+21,2.65e+19,11.845999999999998,107.17,2.0242,-1.54e+21,6.32e+18,11.491,111.64,0.91894,4.3885,-1,728000.0,1993.1,57.28874234961002,11.668499999999998,109.405,1.641e+19,7.5e+21,True,-4.636211630367571,175.36378836963246,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1137,1993,2,11,15,0,55,399,2.63e+22,6.13e+19,-5.4759,89.37,3.1158,-2.51e+22,7.55e+19,-7.699,82.05,3.1574,7.6039,1,728000.0,1993.1,116.96153213770756,-6.5874500000000005,85.71000000000001,6.84e+19,5.14e+22,True,16.999470611572335,16.999470611572335,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1137,1993,2,11,15,0,55,402,2.13e+22,5.56e+19,10.323,15.239,3.2168,-1.14e+22,2.89e+19,9.2075,23.659,2.0442,8.3724,-1,728000.0,1993.1,91.92388155425118,9.76525,19.449,4.225e+19,3.27e+22,True,-7.656368352759468,172.34363164724053,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1147,1993,2,21,17,23,24,403,2.69e+21,1.36e+19,-18.413,-41.995,1.2405,-3.43e+21,1.42e+19,-19.525,-37.611,1.3145,4.2926,-1,728000.0,1993.1,52.725705305856266,-18.969,-39.803,1.39e+19,6.12e+21,True,-15.014217642864004,164.98578235713595,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1147,1993,2,21,17,23,24,404,3.79e+21,1.39e+19,13.967,-6.2789,1.5428,-7.28e+21,2.35e+19,15.989,-6.3331,2.1282,2.0224,1,728000.0,1993.1,61.155539405682624,14.978000000000002,-6.306,1.87e+19,1.107e+22,True,-88.51668921622803,-88.51668921622803,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1147,1993,2,21,17,23,24,405,3.88e+21,1.07e+19,-13.231,-65.543,1.1695,-1.31e+21,8.72e+18,-11.13,-68.233,1.5256,3.3652,1,728000.0,1993.1,44.06812907306141,-12.1805,-66.888,9.71e+18,5.19e+21,True,-38.62586262706241,-38.62586262706241,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1147,1993,2,21,17,23,24,406,2.32e+21,1.16e+19,7.6693,-44.725,1.2537,-1.34e+21,5.56e+18,7.9312,-48.96,0.8288700000000001,4.2036,1,728000.0,1993.1,41.42463035441596,7.80025,-46.8425,8.58e+18,3.66e+21,True,-3.571731157648925,-3.571731157648925,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1147,1993,2,21,17,23,24,407,1.18e+21,8.54e+18,-8.0027,-48.455,1.5643,-2.04e+21,1.37e+19,-7.2224,-53.993,1.777,5.5441,1,728000.0,1993.1,47.15930449020639,-7.612550000000001,-51.224,1.112e+19,3.22e+21,True,-8.090509963012535,-8.090509963012535,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1152,1993,2,26,15,2,26,409,7.48e+21,3.72e+19,-18.901,-95.847,2.3849,-8.5e+21,2.99e+19,-15.826,-101.7,2.0916,6.3761,1,728000.0,1993.2,81.91458966508958,-17.3635,-98.7735,3.355e+19,1.598e+22,True,-28.83082740407744,-28.83082740407744,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1147,1993,2,21,17,23,24,410,1.34e+22,3.66e+19,12.147,-122.34,2.1772,-6.73e+21,1.26e+19,11.082,-117.27,1.1672,5.0828,-1,728000.0,1993.1,70.14271166700074,11.6145,-119.805,2.46e+19,2.013e+22,True,-12.103766404728225,167.89623359527175,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1152,1993,2,26,15,2,26,411,1.02e+22,2.23e+19,-12.636,-68.327,3.0451,-3.05e+21,1.33e+19,-11.121,-77.01899999999999,1.5391,8.6391,1,728000.0,1993.2,59.6657355607052,-11.8785,-72.673,1.78e+19,1.325e+22,True,-10.09917357263032,-10.09917357263032,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1152,1993,2,26,15,2,26,412,5.93e+21,1.71e+19,-12.38,-140.62,1.5868,-4e+21,1.72e+19,-14.088,-144.02,1.6434,3.7279,1,728000.0,1993.2,58.566201857385295,-13.234,-142.32,1.715e+19,9.93e+21,True,27.296348020017085,27.296348020017085,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1161,1993,3,7,14,49,6,413,2.41e+22,7.49e+19,11.203,-2.740000000000009,3.4987,-4.06e+22,8.7e+19,7.2454,4.090000000000003,3.6071,7.8141,-1,728000.0,1993.2,127.2399308393399,9.2242,0.6749999999999972,8.095e+19,6.47e+22,True,-30.414416268466777,149.58558373153323,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1156,1993,3,2,20,53,35,414,9.82e+20,5.48e+18,4.9653,172.12,0.86655,-2.6e+21,1.71e+19,2.4374,177.32,1.6697,5.7696,-1,728000.0,1993.2,47.51841748206689,3.70135,174.72,1.129e+19,3.582e+21,True,-25.97306392522143,154.02693607477855,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1158,1993,3,4,14,59,34,415,1.09e+22,2.59e+19,-9.5573,115.84,1.8169,-1.64e+22,4.16e+19,-10.753,111.74,2.2488,4.2113,1,728000.0,1993.2,82.15838362577492,-10.15515,113.79,3.375e+19,2.73e+22,True,16.5032724530336,16.5032724530336,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1157,1993,3,3,15,2,6,416,6.59e+21,3.32e+19,16.355,-2.789999999999992,2.7775,-2.79e+21,1.51e+19,13.827,9.909999999999997,2.0872,12.512,-1,728000.0,1993.2,69.49820141557622,15.091,3.5600000000000023,2.415e+19,9.38e+21,True,-11.649170185948943,168.35082981405105,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1162,1993,3,8,15,45,45,423,4.12e+21,2.45e+19,11.732,112.46,2.6766,-6.47e+21,3.09e+19,18.659,121.15,2.2482,10.869000000000002,-1,728000.0,1993.2,74.43117626371358,15.195500000000004,116.805,2.77e+19,1.059e+22,True,39.55679467719751,-140.4432053228025,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1159,1993,3,5,14,57,21,424,1.22e+22,2.99e+19,8.8319,92.445,2.4619,-7.91e+21,1.65e+19,8.685,97.968,1.5195,5.4604,-1,728000.0,1993.2,68.11754546370561,8.75845,95.2065,2.32e+19,2.011e+22,True,-1.5415535376702822,178.45844646232973,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1168,1993,3,14,18,28,30,425,5.3e+21,1.84e+19,-7.0409,89.124,1.4533,-5.37e+21,2.01e+19,-7.4629,82.76700000000001,1.9123,6.3197,1,728000.0,1993.2,62.048368229954285,-7.2519,85.94550000000001,1.925e+19,1.067e+22,True,3.828457624062955,3.828457624062955,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1165,1993,3,11,14,56,52,431,2.25e+21,1.2e+19,9.1722,73.708,1.3135,-1.68e+21,8.01e+18,10.97,77.186,1.0567,3.8677,-1,728000.0,1993.2,44.73253849269009,10.0711,75.447,1.0005e+19,3.93e+21,True,27.69927780385197,-152.30072219614803,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1161,1993,3,7,14,49,6,435,1.38e+21,7.11e+18,-8.2477,84.773,1.1712,-3e+21,1.21e+19,-7.9654,80.42399999999999,1.2315,4.3147,1,728000.0,1993.2,43.82921400162225,-8.10655,82.5985,9.605e+18,4.38e+21,True,-3.751322600734957,-3.751322600734957,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1166,1993,3,12,14,45,36,438,1.28e+22,4.07e+19,-5.5382,110.19,2.8465,-8.93e+21,3.42e+19,-3.9419,103.03,3.9375,7.3053,1,728000.0,1993.2,86.54478609367521,-4.74005,106.61,3.745e+19,2.173e+22,True,-12.610125978451064,-12.610125978451064,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1167,1993,3,13,14,42,15,439,4.04e+22,6.16e+19,-5.728,100.47,2.6977,-8.39e+21,4.28e+19,-2.4549,89.73200000000001,2.9133,11.198,1,728000.0,1993.2,102.17631819555842,-4.09145,95.101,5.22e+19,4.879e+22,True,-16.992811675296455,-16.992811675296455,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1166,1993,3,12,14,45,36,442,3.74e+22,7.11e+19,17.42,-5.5571,3.1813,-1.31e+22,4.33e+19,15.017,3.1666,2.3753,8.7132,-1,728000.0,1993.2,106.9579356569675,16.218500000000002,-1.19525,5.72e+19,5.050000000000001e+22,True,-16.006758274906225,163.99324172509378,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1175,1993,3,21,14,38,48,443,3.02e+22,5.63e+19,17.113,-7.3341,3.2398,-1.24e+22,2.42e+19,14.17,-4.9367,1.9496,3.7405,-1,728000.0,1993.2,89.72179222463181,15.6415,-6.135400000000001,4.025e+19,4.260000000000001e+22,True,-51.88780603023501,128.11219396976497,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1173,1993,3,19,14,59,50,444,2.22e+21,1.1e+19,12.432,-69.867,1.391,-2.9e+21,1.64e+19,14.919,-65.285,1.6151,5.0991,-1,728000.0,1993.2,52.3450093132096,13.6755,-67.576,1.37e+19,5.12e+21,True,29.188274789556424,-150.81172521044357,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1173,1993,3,19,14,59,50,446,4.57e+21,1.4e+19,-11.88,-75.733,1.3671,-1.38e+22,4.62e+19,-13.332,-80.84,2.3765,5.1914,1,728000.0,1993.2,77.5886589650833,-12.606000000000002,-78.2865,3.01e+19,1.837e+22,True,16.242884288746993,16.242884288746993,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1173,1993,3,19,14,59,50,447,5.4e+21,2.56e+19,-17.578,-71.819,2.2471,-2.57e+21,1e+19,-19.183,-64.781,1.8221,6.8679,-1,728000.0,1993.2,59.6657355607052,-18.3805,-68.30000000000001,1.78e+19,7.97e+21,True,-13.512386233189527,166.4876137668105,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1176,1993,3,22,15,51,0,448,1.83e+21,9.7e+18,6.3148,-91.904,1.0925,-1.85e+21,1.01e+19,5.4418,-88.444,1.1859,3.5511,-1,728000.0,1993.2,44.49719092257398,5.878299999999999,-90.174,9.9e+18,3.68e+21,True,-14.232680443252493,165.7673195567475,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1175,1993,3,21,14,38,48,449,3.66e+21,1.92e+19,-14.81,-110.33,1.6011,-5.31e+21,2.09e+19,-16.076,-117.93,1.5301,7.4262,1,728000.0,1993.2,63.324560795950255,-15.443,-114.13,2.005e+19,8.970000000000001e+21,True,9.8049191957304,9.8049191957304,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1176,1993,3,22,15,51,0,450,8.1e+20,2.84e+18,10.526,-57.20399999999999,0.59978,-1.09e+21,4.12e+18,8.9306,-56.145,0.7034600000000001,1.9063,-1,728000.0,1993.2,26.38181191654584,9.7283,-56.6745,3.48e+18,1.9e+21,False,-56.80575344035335,123.19424655964664,True,False,False,False,False,False,False,False,True,False,False,False,True,False
