Year,Month,Day,Hour,Minute,Second,BMRLabel,PFlux,PArea,PLatitude,PLongitude,PpixelAvgRadius,NFlux,NArea,NLatitude,NLongitude,NpixelAvgRadius,R,LeadingPolarity,DayAfterChrist,FRACYEAR,PlotSize,BMRLatitude,BMRLongitude,BMRArea,BMRFlux,Tilt_rel,Tilt_abs,HH_21n,AH_21n,HH_21s,AH_21s,HH_22n,AH_22n,HH_22s,AH_22s,Cycle21n,Cycle21s,Cycle22n,Cycle22s,Hale,AntiHale,Date,Instrument,HH_23n,AH_23n,HH_23s,AH_23s,Cycle23n,Cycle23s,HH_24n,AH_24n,HH_24s,AH_24s,Cycle24n,Cycle24s
1976,1,13,17,26,59.0,1,6.69e+21,1.59e+19,-9.9094,-72.97,1.4369999999999998,-1.46e+22,5.14e+19,-10.009,-78.61,2.9176,5.5538,1,722000.0,1976.0,82.03657720797474,-9.9592,-75.78999999999999,3.365e+19,2.129e+22,1.0271892337949102,1.0271892337949102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-01-13 17:26:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,2,15,18,19,8.0,3,2.37e+21,1.17e+19,-11.108,-67.942,1.2307,-1.39e+21,7.74e+18,-12.191,-71.381,1.0987,3.5384,1,722000.0,1976.1,44.09081537009721,-11.6495,-69.66149999999999,9.72e+18,3.76e+21,17.824700528362992,17.824700528362992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-02-15 18:19:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,2,20,18,43,18.0,4,2.49e+21,1.44e+19,-2.6919,172.72,1.561,-2.39e+21,1.37e+19,-3.9302,168.79,1.4278,4.1196,1,722000.0,1976.1,53.009433122794285,-3.31105,170.755,1.405e+19,4.88e+21,17.516525604113202,17.516525604113202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-02-20 18:43:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,3,13,21,24,36.0,8,3.08e+21,1.27e+19,-33.71,-71.723,1.2219,-2.8e+21,1.52e+19,-31.888,-67.439,1.3319,4.0349,-1,722000.0,1976.2,52.820450584977024,-32.799,-69.58099999999999,1.395e+19,5.88e+21,26.83788916999566,-153.16211083000437,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1976-03-13 21:24:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,8,12,21,14,0.0,13,1.79e+21,9.4e+18,23.786,76.128,1.5166,-1.34e+21,7.16e+18,25.395,71.763,0.96402,4.2821,1,722000.0,1976.6,40.69397989875161,24.5905,73.94550000000001,8.28e+18,3.13e+21,-22.0666421366944,-22.0666421366944,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1976-08-12 21:14:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,8,19,15,45,56.0,15,4.23e+21,1.7e+19,-1.6758,22.499,1.5822,-5.47e+21,2.38e+19,-1.6337,18.791,1.7649,3.7068,1,722000.0,1976.6,63.874877690685246,-1.65475,20.645000000000003,2.04e+19,9.7e+21,-0.6507699264047597,-0.6507699264047597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-08-19 15:45:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,8,19,15,45,56.0,16,5.16e+21,1.81e+19,-10.187,-96.976,1.5002,-2.98e+21,1.01e+19,-12.004,-97.486,1.2939,1.8846,1,722000.0,1976.6,53.10367218940701,-11.0955,-97.231,1.41e+19,8.14e+21,74.60053387488148,74.60053387488148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-08-19 15:45:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,8,21,17,32,1.0,17,3.76e+21,2.11e+19,-9.7209,-97.051,1.928,-4.99e+21,3.74e+19,-9.6338,-111.64,2.5242,14.382,1,722000.0,1976.6,76.48529270389177,-9.67735,-104.3455,2.925e+19,8.75e+21,-0.347003900575799,-0.347003900575799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-08-21 17:32:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,9,14,23,35,59.0,19,3.36e+21,2.12e+19,-22.755,23.816,1.634,-2.81e+21,2.03e+19,-20.604,29.137,1.6391,5.3919,-1,722000.0,1976.7,64.42049363362564,-21.6795,26.4765,2.075e+19,6.17e+21,23.50992844649425,-156.49007155350577,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1976-09-14 23:35:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,9,17,18,39,3.0,20,3.68e+21,2.48e+19,-11.244000000000002,-92.642,2.4083,-3.51e+21,2.04e+19,-13.135,-98.306,1.5251,5.8506,1,722000.0,1976.7,67.23094525588644,-12.1895,-95.474,2.26e+19,7.19e+21,18.8583036323743,18.8583036323743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-09-17 18:39:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,9,19,16,18,20.0,21,2.74e+21,1.66e+19,20.727,-132.55,1.5336,-1.79e+21,1.03e+19,19.395,-135.75,1.339,3.285,1,722000.0,1976.7,51.86520991955975,20.061,-134.15,1.345e+19,4.53e+21,23.89985445863689,23.89985445863689,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1976-09-19 16:18:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,9,26,17,50,48.0,22,3.94e+21,9.85e+18,14.465,131.46,1.0701,-1.65e+21,9.2e+18,14.115,129.76,1.0851,1.6794,1,722000.0,1976.7,43.64630568559039,14.29,130.61,9.525e+18,5.59e+21,11.994486682945354,11.994486682945354,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1976-09-26 17:50:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,9,26,17,50,48.0,23,2.39e+21,1.48e+19,-25.168000000000003,129.21,1.5074,-3.01e+21,8.92e+18,-24.884,132.76,1.0614,3.2287,-1,722000.0,1976.7,48.70318264754368,-25.026000000000003,130.985,1.186e+19,5.4e+21,5.04550013212687,-174.95449986787315,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1976-09-26 17:50:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,10,16,16,49,56.0,26,3.86e+21,1.71e+19,-25.632,-75.098,1.3428,-2.17e+21,1.2e+19,-24.604,-69.384,1.6542,5.2252,-1,722000.0,1976.8,53.94441583704471,-25.118,-72.241,1.455e+19,6.03e+21,11.238231806952667,-168.76176819304732,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1976-10-16 16:49:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,12,15,16,49,39.0,47,6.42e+21,3.06e+19,5.0158,-91.671,2.0291,-6.22e+21,1.51e+19,3.6096,-87.68,1.431,4.2205,-1,722000.0,1977.0,67.60177512462228,4.3127,-89.6755,2.285e+19,1.264e+22,-19.46051839112378,160.53948160887623,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-12-15 16:49:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,12,15,16,49,39.0,50,2.73e+21,9.6e+18,-22.896,-123.85,1.1126,-1.9e+21,8.06e+18,-24.536,-126.16,1.0127,2.6797,1,722000.0,1977.0,42.02380277890138,-23.716,-125.005,8.83e+18,4.63e+21,37.79152397536426,37.79152397536426,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1976-12-15 16:49:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,12,15,16,49,39.0,51,6.38e+21,1.01e+19,8.9526,144.09,1.1132,-7.95e+21,2.81e+19,8.9638,141.84,1.92,2.2244,1,722000.0,1977.0,61.806148561449774,8.958200000000001,142.965,1.91e+19,1.4330000000000002e+22,-0.2887250531467217,-0.2887250531467217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1976-12-15 16:49:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1976,12,30,15,52,57.0,53,7.11e+21,3.66e+19,-19.416,8.7487,2.4958,-8.84e+21,3.4e+19,-18.335,17.7,2.5235,8.5163,-1,722000.0,1977.0,84.02380615040002,-18.8755,13.22435,3.53e+19,1.595e+22,7.2732208805726195,-172.72677911942736,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1976-12-30 15:52:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,1,2,21,26,10.0,54,3.49e+21,1.49e+19,29.598000000000003,18.986,1.561,-2.48e+21,1.05e+19,30.456,14.908,1.1398,3.6334,1,722000.0,1977.0,50.398412673416615,30.027,16.947,1.27e+19,5.97e+21,-13.658795453359062,-13.658795453359062,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-01-02 21:26:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,1,16,15,50,6.0,55,7.78e+21,3.79e+19,-29.095,-154.61,2.1535,-1.5e+22,4.48e+19,-28.413,-147.43,2.3299,6.3359,-1,722000.0,1977.0,90.93954035511726,-28.754,-151.02,4.135e+19,2.278e+22,6.183639338861391,-173.81636066113862,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-01-16 15:50:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,1,24,19,22,58.0,56,3.53e+21,1.18e+19,24.201,86.007,1.4148,-2.52e+21,1.15e+19,24.053,83.823,1.3068,1.999,1,722000.0,1977.1,48.27007354458868,24.127,84.91499999999999,1.165e+19,6.05e+21,4.246539659514179,4.246539659514179,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-01-24 19:22:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,1,28,20,10,59.0,57,3.26e+21,1.64e+19,-20.944000000000003,52.838,1.4528,-6.82e+21,2.43e+19,-19.727,56.182,1.6087,3.3639,-1,722000.0,1977.1,63.796551630946325,-20.335500000000003,54.51,2.035e+19,1.008e+22,21.212518326154207,-158.7874816738458,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-01-28 20:10:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,1,24,19,22,58.0,58,3.41e+21,2.38e+19,25.513,5.6465,1.7826,-3.78e+21,2.46e+19,29.048,-1.0208,2.0018,6.898,1,722000.0,1977.1,69.57010852370435,27.280500000000004,2.31285,2.42e+19,7.19e+21,-30.81828124343885,-30.81828124343885,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-01-24 19:22:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,1,24,19,22,58.0,59,3.4e+21,2.26e+19,32.035,18.155,2.3097,-3.34e+21,2.36e+19,33.513000000000005,9.7654,1.7655,7.2053,1,722000.0,1977.1,67.97058187186572,32.774,13.9602,2.31e+19,6.74e+21,-11.833664432713046,-11.833664432713046,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-01-24 19:22:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,1,31,18,8,12.0,63,3.8e+21,1.59e+19,25.381,-102.98,1.6313,-6.6e+21,2.42e+19,27.219,-104.82,2.0088,2.4724,1,722000.0,1977.1,63.324560795950255,26.3,-103.9,2.005e+19,1.04e+22,-48.09323182298732,-48.09323182298732,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-01-31 18:08:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,2,6,20,46,5.0,64,2.04e+21,1.41e+19,-32.522,-162.15,2.0332,-3.2e+21,2.53e+19,-28.677,-154.9,2.2566,7.3301,-1,722000.0,1977.1,62.76941930590086,-30.5995,-158.525,1.97e+19,5.24e+21,31.639100872375344,-148.36089912762466,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-02-06 20:46:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,2,11,16,44,46.0,65,1.12e+22,3.41e+19,-42.591,160.14,2.1578,-7.55e+21,2.73e+19,-40.956,168.94,2.1145,6.7556,-1,722000.0,1977.1,78.35815209663893,-41.7735,164.54,3.07e+19,1.875e+22,13.989191207603328,-166.0108087923967,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-02-11 16:44:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,2,15,16,39,8.0,67,2.16e+21,9.88e+18,2.858,138.57,1.1965,-2.67e+21,1.24e+19,5.3231,143.83,1.4271,5.7929,-1,722000.0,1977.1,47.20169488482379,4.09055,141.2,1.114e+19,4.83e+21,25.166348478279662,-154.83365152172036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1977-02-15 16:39:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,2,15,16,39,8.0,68,7.29e+21,3.74e+19,-20.866,49.987,2.4582,-9.79e+21,3.34e+19,-22.516,53.255,2.1563,3.4554,-1,722000.0,1977.1,84.14273587185052,-21.691,51.621,3.54e+19,1.708e+22,-28.51840808732561,151.4815919126744,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-02-15 16:39:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,3,3,17,34,22.0,69,2.9e+21,2.1e+19,16.042,-151.72,1.9249,-6.91e+21,3.6e+19,17.538,-159.73,2.386,7.8102,1,722000.0,1977.2,75.4983443527075,16.79,-155.725,2.85e+19,9.81e+21,-11.038787050680307,-11.038787050680307,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-03-03 17:34:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,3,9,15,26,17.0,70,2.01e+21,1.03e+19,22.851,-158.24,1.2209,-1.76e+21,4.89e+18,24.017,-161.48,0.7772600000000001,3.196,1,722000.0,1977.2,38.97435053981015,23.434,-159.86,7.595e+18,3.77e+21,-21.416501041310298,-21.416501041310298,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-03-09 15:26:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,3,9,15,26,17.0,71,7.03e+21,5.31e+19,-44.788,123.13,3.1355,-3.9e+21,2.46e+19,-46.263000000000005,134.75,2.2677,8.2668,-1,722000.0,1977.2,88.14760348415605,-45.52550000000001,128.94,3.885e+19,1.093e+22,-10.26969310265716,169.73030689734284,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-03-09 15:26:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,3,29,18,42,1.0,74,5.91e+21,4.47e+19,26.011,-95.252,2.9874,-3.6e+21,2.97e+19,30.059,-107.51,2.5596,11.545,1,722000.0,1977.2,86.2554346113913,28.035,-101.381,3.72e+19,9.51e+21,-20.51252969527188,-20.51252969527188,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-03-29 18:42:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,4,13,17,10,39.0,75,2.3e+22,8.34e+19,-22.454,18.112,4.0748,-7.26e+21,3.17e+19,-21.001,27.76,2.0868,9.0782,-1,722000.0,1977.3,107.2846680565308,-21.7275,22.936,5.755e+19,3.0260000000000003e+22,9.208611195301549,-170.79138880469847,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-04-13 17:10:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,4,15,14,27,50.0,77,8.25e+21,4.09e+19,-23.827,14.51,2.633,-2.33e+21,1.43e+19,-18.541,17.965,1.7651,6.1895,-1,722000.0,1977.3,74.29670248402684,-21.184,16.2375,2.76e+19,1.058e+22,58.639980405041314,-121.36001959495869,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-04-15 14:27:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,4,27,19,50,1.0,84,4.16e+21,2.56e+19,-22.673,-164.89,1.8615,-2.54e+21,9.19e+18,-21.434,-160.91,1.0841,3.8923,-1,722000.0,1977.3,58.98304841223451,-22.0535,-162.89999999999998,1.7395e+19,6.7e+21,18.566261514930613,-161.4337384850694,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-04-27 19:50:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,5,6,18,45,41.0,85,8.2e+21,3.73e+19,31.403,128.56,2.2096,-1.02e+22,5.48e+19,35.915,119.57,2.7225,8.7313,1,722000.0,1977.3,95.9687449120806,33.659,124.065,4.605e+19,1.84e+22,-31.08913745036575,-31.08913745036575,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-05-06 18:45:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,5,11,16,5,5.0,86,2.27e+21,9.48e+18,31.453000000000003,130.89,1.1462,-1.17e+21,5.6e+18,32.0,132.52,0.86056,1.4959,-1,722000.0,1977.4,38.8329756778952,31.7265,131.70499999999998,7.54e+18,3.44e+21,21.53120177630545,-158.46879822369456,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1977-05-11 16:05:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,5,11,16,5,5.0,87,2.06e+21,9.86e+18,20.555,129.1,1.1217,-1.44e+21,5.24e+18,20.549,126.08,0.7464,2.8235,1,722000.0,1977.4,38.8587184554509,20.552,127.59,7.55e+18,3.5e+21,0.1215699488770474,0.1215699488770474,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-05-11 16:05:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,5,11,16,5,5.0,89,1.17e+22,7.54e+19,-25.353,10.126,3.1352,-7.55e+21,4.2e+19,-21.148000000000003,17.317999999999998,3.2455,7.8304,-1,722000.0,1977.4,108.35128056465231,-23.2505,13.721999999999998,5.87e+19,1.925e+22,32.47093911216531,-147.5290608878347,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-05-11 16:05:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,5,17,13,33,20.0,95,3.51e+21,2.31e+19,20.459,-42.245,1.7019,-3.42e+21,1.87e+19,21.378,-47.213,1.6357,4.7307,1,722000.0,1977.4,64.65291950097846,20.9185,-44.729,2.09e+19,6.93e+21,-11.201726271923777,-11.201726271923777,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-05-17 13:33:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,5,18,14,12,15.0,97,7.35e+21,4.9e+19,36.569,-68.759,3.6323,-7.74e+21,4.84e+19,36.564,-76.906,2.8187,6.5416,1,722000.0,1977.4,98.69143833180262,36.566500000000005,-72.83250000000001,4.87e+19,1.509e+22,0.0437813906245842,0.0437813906245842,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-05-18 14:12:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,6,2,14,32,21.0,99,2.76e+21,1.07e+19,-23.059,-162.13,1.2696,-5.06e+21,2.07e+19,-20.756,-158.55,1.5902,4.0459,-1,722000.0,1977.4,56.0357029044876,-21.9075,-160.34,1.57e+19,7.82e+21,34.73611670036863,-145.26388329963137,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-06-02 14:32:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,5,31,13,17,14.0,102,1.39e+22,4.82e+19,21.308000000000003,-148.02,2.5887,-9.11e+21,3.34e+19,20.979,-153.35,2.399,4.9814,1,722000.0,1977.4,90.33271832508971,21.143500000000003,-150.685,4.08e+19,2.3010000000000004e+22,3.7863940926000255,3.7863940926000255,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-05-31 13:17:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,5,30,13,30,10.0,103,3.83e+21,1.23e+19,20.031,120.82,1.3019999999999998,-6.82e+21,2.2e+19,20.371,117.44,1.7755,3.1856,1,722000.0,1977.4,58.566201857385295,20.201,119.13,1.715e+19,1.065e+22,-6.117889993248711,-6.117889993248711,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-05-30 13:30:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,6,12,20,3,16.0,104,8.98e+21,5.18e+19,-24.23,60.496,2.8817,-9.36e+21,3.13e+19,-24.428,65.706,1.9536,4.7511,-1,722000.0,1977.4,91.1592014006266,-24.329,63.101,4.155e+19,1.834e+22,-2.3882907585573765,177.61170924144264,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-06-12 20:03:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,6,9,13,25,19.0,106,1.16e+22,5.49e+19,-21.828000000000003,1.3244,3.0976,-5.9e+21,1.19e+19,-20.784,6.8553,1.1461,5.2572,-1,722000.0,1977.4,81.7312669668102,-21.306000000000004,4.08985,3.34e+19,1.75e+22,11.453381933867137,-168.54661806613288,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-06-09 13:25:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,6,20,15,7,22.0,108,2.06e+22,5e+19,-24.02,-160.03,2.2758,-1.02e+22,4.12e+19,-22.413,-154.01,2.1919,5.7611,-1,722000.0,1977.5,95.49869109050655,-23.2165,-157.01999999999998,4.56e+19,3.0800000000000004e+22,16.196722407332533,-163.80327759266748,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-06-20 15:07:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,6,20,15,7,22.0,109,1.68e+21,1e+19,-9.9728,-134.72,1.1419,-1.4e+21,9.45e+18,-8.9846,-128.18,1.1812,6.5303,-1,722000.0,1977.5,44.1021541423999,-9.4787,-131.45,9.725e+18,3.08e+21,8.709571375248295,-171.29042862475174,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-06-20 15:07:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,6,20,15,7,22.0,110,3.9e+21,2.49e+19,26.31,-136.05,2.2333,-4.11e+21,2.09e+19,27.606,-143.01,1.8489,6.3357,1,722000.0,1977.5,67.67569726275453,26.958,-139.53,2.29e+19,8.01e+21,-11.799782066441136,-11.799782066441136,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-06-20 15:07:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,6,20,15,7,22.0,111,2.5e+21,1.33e+19,21.022,-151.72,1.8409,-5.33e+21,2.93e+19,21.383000000000003,-155.64,2.1159,3.6717,1,722000.0,1977.5,65.26867548832288,21.2025,-153.68,2.13e+19,7.829999999999999e+21,-5.641281733522292,-5.641281733522292,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-06-20 15:07:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,6,25,17,48,13.0,112,1.62e+22,3.42e+19,13.306,148.26,1.9805,-3.06e+22,9.31e+19,15.404000000000002,143.08,3.4944,5.4456,1,722000.0,1977.5,112.82730166054668,14.355,145.67000000000002,6.365e+19,4.68e+22,-22.688452895681127,-22.688452895681127,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-06-25 17:48:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,6,25,17,48,13.0,113,2.29e+21,1.57e+19,28.68,142.34,1.5554,-4.22e+21,2.24e+19,29.15,138.56,1.5952,3.3399,1,722000.0,1977.5,61.725197448043865,28.915,140.45,1.905e+19,6.51e+21,-8.084575144232051,-8.084575144232051,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-06-25 17:48:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,7,5,13,28,21.0,114,1.31e+22,2.62e+19,38.843,135.56,1.7598,-9.38e+21,3.43e+19,38.24,128.08,2.1379,5.8779,1,722000.0,1977.5,77.78174593052023,38.5415,131.82,3.025e+19,2.248e+22,5.88455448277995,5.88455448277995,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-07-05 13:28:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,7,7,18,47,29.0,115,5.66e+21,2.1e+19,22.773000000000003,95.312,1.8902,-4.48e+21,1.48e+19,20.782,92.058,1.513,3.6181,1,722000.0,1977.5,59.83310120660637,21.7775,93.685,1.79e+19,1.014e+22,33.38032656254509,33.38032656254509,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-07-07 18:47:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,7,24,14,48,2.0,116,7.48e+21,4.47e+19,-25.724,124.47,3.1768,-4.5e+21,2.21e+19,-23.378,132.35,1.6394,7.5461,-1,722000.0,1977.6,81.7312669668102,-24.551,128.41,3.34e+19,1.198e+22,18.1236326731976,-161.8763673268024,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-07-24 14:48:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,7,24,14,48,2.0,118,3.22e+21,1.3e+19,15.682,145.38,1.7205,-4.58e+21,3.05e+19,22.414,141.02,2.3339,7.8924,1,722000.0,1977.6,65.95452979136459,19.048,143.2,2.175e+19,7.8e+21,-58.52540344732354,-58.52540344732354,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-07-24 14:48:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,7,28,16,50,14.0,119,5.46e+21,2.36e+19,20.605,-171.76,1.833,-3.07e+21,1.46e+19,21.362,-175.97,1.3114,3.9968,1,722000.0,1977.6,61.806148561449774,20.9835,-173.865,1.91e+19,8.53e+21,-10.90064239178347,-10.90064239178347,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-07-28 16:50:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,8,2,17,47,45.0,120,3.34e+21,2.21e+19,29.003,117.79,1.7647,-1.99e+21,1.07e+19,28.382,112.81,1.0895,4.4131,1,722000.0,1977.6,57.27128425310541,28.6925,115.3,1.64e+19,5.33e+21,8.090618668551427,8.090618668551427,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-08-02 17:47:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,8,4,15,1,30.0,121,8.71e+21,2.96e+19,23.528,-27.857,2.0402,-1.71e+22,6.91e+19,24.332,-33.954,2.9026,5.6303,1,722000.0,1977.6,99.34787365615834,23.93,-30.9055,4.935e+19,2.581e+22,-8.209377581076293,-8.209377581076293,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-08-04 15:01:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,8,18,16,3,57.0,123,2.03e+21,1.22e+19,27.919,-145.81,1.6844,-1.94e+21,1.23e+19,27.425,-150.26,1.221,3.9693,1,722000.0,1977.6,49.49747468305833,27.672,-148.035,1.225e+19,3.97e+21,7.144676626781802,7.144676626781802,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-08-18 16:03:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,8,19,15,37,34.0,124,1.17e+21,7.73e+18,32.92,-151.87,1.0207,-2.16e+21,1.35e+19,31.077,-156.21,1.6462,4.1121,1,722000.0,1977.6,46.07602413403309,31.9985,-154.04000000000002,1.0615e+19,3.33e+21,26.59873485051571,26.59873485051571,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-08-19 15:37:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,8,20,14,5,13.0,125,1.11e+22,3.63e+19,19.852,-116.97,2.0626,-6.33e+21,2.35e+19,20.077,-121.62,1.8801,4.3779,1,722000.0,1977.6,77.33045971672482,19.9645,-119.295,2.99e+19,1.743e+22,-2.947035104194052,-2.947035104194052,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1977-08-20 14:05:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
1977,8,30,14,11,25.0,126,6.77e+21,2.94e+19,-26.442,93.874,2.4733,-8.89e+21,4.13e+19,-24.324,101.64,2.246,7.3316,-1,722000.0,1977.7,84.08329203831164,-25.383,97.757,3.535e+19,1.566e+22,16.797434297858825,-163.20256570214116,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1977-08-30 14:11:00,KPVT,False,False,False,False,False,False,False,False,False,False,False,False
